Filepath,Bird-Species
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-138.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-139.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-14.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-140.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-141.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-142.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-143.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-144.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-145.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-146.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-147.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-148.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-149.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-15.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-150.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-151.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-152.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-153.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-154.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-155.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-156.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-157.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-158.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-159.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-16.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-160.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-161.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-162.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-163.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-164.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-165.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-166.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-167.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-168.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-169.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-17.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-170.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-171.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-172.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-173.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-174.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-175.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-176.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-177.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-178.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-179.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-18.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-180.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-181.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-182.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-183.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-184.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-185.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-186.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-187.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-188.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-189.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-19.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-190.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-191.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-192.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-193.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-194.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-195.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-196.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-197.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-198.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-199.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-2.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-20.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-200.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-201.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-202.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-203.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-204.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-205.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-206.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-207.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-208.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-209.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-21.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-210.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-211.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-212.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-213.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-214.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-215.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-216.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-217.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-218.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-219.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-22.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-220.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-221.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-222.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-223.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-224.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-225.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-226.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-227.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-228.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-229.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-23.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-230.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-231.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-232.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-233.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-234.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-235.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-236.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-237.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-238.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-239.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-24.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-240.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-241.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-25.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-26.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-27.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-28.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-29.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-3.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-30.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-31.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-32.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-33.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-34.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-35.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-36.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-37.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-38.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-39.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-4.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-40.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-41.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-42.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-43.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-44.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-45.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-46.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-47.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-48.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-49.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-5.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-50.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-51.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-52.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-53.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-54.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-55.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-56.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-57.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-58.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-59.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-6.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-60.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-61.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-62.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-63.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-64.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-65.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-66.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-67.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-68.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-69.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-7.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-70.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-71.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-72.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-73.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-74.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-75.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-76.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-77.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-78.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-79.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-8.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-80.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-81.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-82.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-83.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-84.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-85.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-86.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-87.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-88.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-89.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-9.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-90.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-91.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-92.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-93.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-94.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-95.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-96.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-97.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-98.png,Rustic-Bunting
data\spectrogram_dataset\train\Rustic-Bunting\Rustic-Bunting-99.png,Rustic-Bunting
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-0.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-1.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-10.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-11.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-12.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-13.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-14.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-15.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-16.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-17.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-18.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-19.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-2.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-20.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-21.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-22.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-23.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-24.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-25.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-26.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-27.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-28.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-29.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-3.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-30.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-31.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-32.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-33.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-34.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-35.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-36.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-37.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-38.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-39.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-4.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-40.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-41.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-42.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-43.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-5.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-6.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-7.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-8.png,Saker-Falcon
data\spectrogram_dataset\train\Saker-Falcon\Saker-Falcon-9.png,Saker-Falcon
data\spectrogram_dataset\train\Sarus-Crane\Sarus-Crane-0.png,Sarus-Crane
data\spectrogram_dataset\train\Sarus-Crane\Sarus-Crane-1.png,Sarus-Crane
data\spectrogram_dataset\train\Sarus-Crane\Sarus-Crane-10.png,Sarus-Crane
data\spectrogram_dataset\train\Sarus-Crane\Sarus-Crane-11.png,Sarus-Crane
data\spectrogram_dataset\train\Sarus-Crane\Sarus-Crane-12.png,Sarus-Crane
data\spectrogram_dataset\train\Sarus-Crane\Sarus-Crane-13.png,Sarus-Crane
data\spectrogram_dataset\train\Sarus-Crane\Sarus-Crane-14.png,Sarus-Crane
data\spectrogram_dataset\train\Sarus-Crane\Sarus-Crane-15.png,Sarus-Crane
data\spectrogram_dataset\train\Sarus-Crane\Sarus-Crane-16.png,Sarus-Crane
data\spectrogram_dataset\train\Sarus-Crane\Sarus-Crane-17.png,Sarus-Crane
data\spectrogram_dataset\train\Sarus-Crane\Sarus-Crane-18.png,Sarus-Crane
